row_index,mode,audio_abs_mass,text_abs_mass,total_abs_mass,audio_share
34,T2T,0.0,0.9999999795109034,0.9999999795109034,0.0
35,IAF_SM2T,0.5984496772289276,0.4015502631664276,0.9999999403953552,0.5984497128993101
35,ITF_SM2T,0.2170584872364998,0.7829415276646614,1.0000000149011612,0.21705848400207634
35,SM2T,0.9999999303981895,0.0,0.9999999303981895,1.0
35,T2T,0.0,1.0000000055879354,1.0000000055879354,0.0
36,IAF_SM2T,0.7757359966635704,0.22426395490765572,0.9999999515712261,0.7757360342315154
36,ITF_SM2T,0.01635506039019674,0.9836449467111379,1.0000000071013346,0.016355060274053985
36,SM2T,0.9999999542451405,0.0,0.9999999542451405,1.0
36,T2T,0.0,1.0000000479631126,1.0000000479631126,0.0
37,IAF_SM2T,0.5679882415533939,0.4320117365568876,0.9999999781102815,0.5679882539864969
37,ITF_SM2T,0.29798382241278887,0.7020161991240457,1.0000000215368345,0.2979838159951607
37,SM2T,1.000000019557774,0.0,1.000000019557774,1.0
37,T2T,0.0,1.000000016298145,1.000000016298145,0.0
38,IAF_SM2T,0.4312632866203785,0.5687367022037506,0.9999999888241291,0.4312632914401214
38,ITF_SM2T,0.3439589235931635,0.6560410484671593,0.9999999720603228,0.3439589332032651
38,SM2T,1.0000000102445483,0.0,1.0000000102445483,1.0
38,T2T,0.0,1.000000037252903,1.000000037252903,0.0
39,IAF_SM2T,0.17025111988186836,0.8297488652169704,0.9999999850988388,0.17025112241880777
39,ITF_SM2T,0.5067418664693832,0.49325806461274624,0.9999999310821295,0.5067419013929559
39,SM2T,0.9999999729916453,0.0,0.9999999729916453,1.0
39,T2T,0.0,0.9999999748542905,0.9999999748542905,0.0
40,IAF_SM2T,0.662166035734117,0.3378339856863022,1.0000000214204192,0.6621660215502433
40,ITF_SM2T,0.1192784272134304,0.880721602588892,1.0000000298023224,0.11927842365865637
40,SM2T,1.000000074505806,0.0,1.000000074505806,1.0
40,T2T,0.0,0.999999925494194,0.999999925494194,0.0
41,IAF_SM2T,0.8838544301688671,0.11614549206569791,0.999999922234565,0.8838544989021967
41,ITF_SM2T,0.21974096819758415,0.7802590616047382,1.0000000298023224,0.21974096164879317
41,SM2T,1.0000000083819032,0.0,1.0000000083819032,1.0
41,T2T,0.0,0.9999999646097422,0.9999999646097422,0.0
42,IAF_SM2T,0.20432156696915627,0.795678436756134,1.0000000037252903,0.20432156620799913
42,ITF_SM2T,0.190826203674078,0.8091738112270832,1.0000000149011612,0.19082620083054602
42,SM2T,1.0000000400468707,0.0,1.0000000400468707,1.0
42,T2T,0.0,1.0000000186264515,1.0000000186264515,0.0
43,IAF_SM2T,0.6882797316648066,0.3117202343419194,0.999999966006726,0.6882797550616889
43,ITF_SM2T,0.1931192595511675,0.8068807162344456,0.9999999757856131,0.19311926422743209
43,SM2T,1.000000063329935,0.0,1.000000063329935,1.0
43,T2T,0.0,0.9999999986030161,0.9999999986030161,0.0
44,IAF_SM2T,0.4775176923722029,0.5224823020398617,0.9999999944120646,0.4775176950405409
44,ITF_SM2T,0.3596393968909979,0.6403606198728085,1.0000000167638063,0.3596393908620728
44,SM2T,1.0000000670552254,0.0,1.0000000670552254,1.0
44,T2T,0.0,0.9999999832361937,0.9999999832361937,0.0
45,IAF_SM2T,0.3795189671218395,0.6204809440532699,0.9999999111751094,0.37951900083257323
45,ITF_SM2T,0.4169269669800997,0.5830730311572552,0.9999999981373549,0.4169269677566867
45,SM2T,1.0000000009313226,0.0,1.0000000009313226,1.0
45,T2T,0.0,1.0000000335276127,1.0000000335276127,0.0
46,IAF_SM2T,0.3890485716983676,0.6109514087438583,0.9999999804422259,0.3890485793072918
46,ITF_SM2T,0.46582552790641785,0.5341744627803564,0.9999999906867743,0.4658255322447562
46,SM2T,0.9999999990686774,0.0,0.9999999990686774,1.0
46,T2T,0.0,1.0000000093132257,1.0000000093132257,0.0
47,IAF_SM2T,0.4891411823919043,0.5108588263392448,1.0000000087311491,0.4891411781211397
47,ITF_SM2T,0.03824332356452942,0.9617567164823413,1.0000000400468707,0.03824332203300405
47,SM2T,0.9999999664723873,0.0,0.9999999664723873,1.0
47,T2T,0.0,1.0000000298023224,1.0000000298023224,0.0
48,IAF_SM2T,0.5686083771288395,0.43139163311570883,1.0000000102445483,0.5686083713037036
48,ITF_SM2T,0.29365542344748974,0.7063445802778006,1.0000000037252903,0.29365542235353803
48,SM2T,0.9999999846331775,0.0,0.9999999846331775,1.0
48,T2T,0.0,0.999999966006726,0.999999966006726,0.0
49,IAF_SM2T,0.6002155188471079,0.39978446066379547,0.9999999795109034,0.6002155311449819
49,ITF_SM2T,0.264747966080904,0.735252033919096,1.0,0.264747966080904
49,SM2T,1.0000000484287739,0.0,1.0000000484287739,1.0
49,T2T,0.0,1.0000000027939677,1.0000000027939677,0.0
50,IAF_SM2T,0.24430258106440306,0.7556973733007908,0.9999999543651938,0.2443025922131045
50,ITF_SM2T,0.5579872224479914,0.4420127447228879,0.9999999671708792,0.5579872407662219
50,SM2T,1.0000000218860805,0.0,1.0000000218860805,1.0
50,T2T,0.0,0.9999999748542905,0.9999999748542905,0.0
51,IAF_SM2T,0.0006409765919670463,0.999359043315053,1.00000001990702,0.0006409765792071126
51,ITF_SM2T,0.9091656133532524,0.0908343568444252,0.9999999701976776,0.9091656404484999
51,SM2T,0.999999962747097,0.0,0.999999962747097,1.0
51,T2T,0.0,1.0000000004656613,1.0000000004656613,0.0
52,IAF_SM2T,0.5091011673212051,0.49089886248111725,1.0000000298023224,0.5091011521488085
52,ITF_SM2T,0.09265651064924896,0.9073435049504042,1.0000000155996531,0.09265650920383955
52,SM2T,1.0000000416766852,0.0,1.0000000416766852,1.0
52,T2T,0.0,0.9999999213032424,0.9999999213032424,0.0
53,IAF_SM2T,0.4135482907295227,0.5864517204463482,1.000000011175871,0.41354828610776045
53,ITF_SM2T,0.2524668974801898,0.7475331202149391,1.000000017695129,0.2524668930127556
53,SM2T,0.9999999655410647,0.0,0.9999999655410647,1.0
53,T2T,0.0,1.0000000146683306,1.0000000146683306,0.0
54,IAF_SM2T,0.4808619040995836,0.51913807913661,0.9999999832361937,0.4808619121606596
54,ITF_SM2T,0.0834089620038867,0.9165910128504038,0.9999999748542905,0.08340896410126428
54,SM2T,1.0000000074505806,0.0,1.0000000074505806,1.0
54,T2T,0.0,1.0000000232830644,1.0000000232830644,0.0
55,IAF_SM2T,0.3802955448627472,0.6197044597938657,1.0000000046566129,0.3802955430918581
55,ITF_SM2T,0.5871252808719873,0.4128746759670321,0.9999999568390194,0.5871253062128913
55,SM2T,0.9999999767169356,0.0,0.9999999767169356,1.0
55,T2T,0.0,1.0000000243308023,1.0000000243308023,0.0
56,IAF_SM2T,0.2918073181062937,0.7081926390528679,0.9999999571591616,0.29180733060756436
