index,Mode_1,Mode_2,T_Statistic,P_Value,Degrees_of_Freedom,Sample_Size,Mean_Diff,Kurtosis_Diff,Shapiro_P,Cohens_dz,Significant_Adj,Shapiro_Significant,metric,pos,level_0,Lang_1,Lang_2
51,SF2T,SM2T,-1.0,0.37,4.0,5.0,-0.2,0.25,0.00013097817774592886,-0.45,False,True,entropy,SCONJ,,es,es
52,SF2T,SM2T,-1.0,0.5,1.0,2.0,-0.5,-2.0,,-0.71,False,False,entropy,SCONJ,,fr,fr
0,T2T,S2T,-0.9016165565810779,0.38,17.0,18.0,-0.018718904348875014,2.262817759138633,0.01935209636565862,-0.21,False,True,mean,ADJ,,en,en
1,T2T,SF2T,-1.2008229570665243,0.25,17.0,18.0,-0.024184020636042712,0.9653346924462176,0.1423762293148675,-0.28,False,False,mean,ADJ,,en,en
2,T2T,SM2T,-0.5627982011225172,0.58,17.0,18.0,-0.013253788061707314,2.5511774004857948,0.008333315711992743,-0.13,False,True,mean,ADJ,,en,en
3,T2T,S2T,-2.655711283946085,0.02,14.0,15.0,-0.043601858355188074,-0.39445283686793253,0.8095725674572074,-0.69,False,False,mean,ADJ,,es,es
4,T2T,SF2T,-2.545532851712506,0.02,14.0,15.0,-0.05236441624611395,0.9091438846003976,0.4663792389403257,-0.66,False,False,mean,ADJ,,es,es
5,T2T,SM2T,-1.8262816469943808,0.09,14.0,15.0,-0.03483930046426221,-0.27759672541961766,0.999260562637013,-0.47,False,False,mean,ADJ,,es,es
6,T2T,S2T,-2.8543334135233662,0.01,12.0,13.0,-0.045673350018496886,-0.2699797537260009,0.3521425631061108,-0.79,False,False,mean,ADJ,,fr,fr
7,T2T,SF2T,-2.9694023983279854,0.01,12.0,13.0,-0.059517962458089754,-0.28560587551318184,0.23574777907052005,-0.82,False,False,mean,ADJ,,fr,fr
8,T2T,SM2T,-2.226137543442431,0.05,12.0,13.0,-0.03182873757890402,-0.8200612915425638,0.47609323823035493,-0.62,False,False,mean,ADJ,,fr,fr
9,SF2T,SM2T,0.780271988930877,0.45,17.0,18.0,0.010930232574335404,-0.7536301181683385,0.7978373910231908,0.18,False,False,mean,ADJ,,en,en
10,SF2T,SM2T,0.6281180844763239,0.54,15.0,16.0,0.013345530767765013,4.506694784476233,0.0006921450213384225,0.16,False,True,mean,ADJ,,es,es
11,SF2T,SM2T,2.422422842736569,0.03,14.0,15.0,0.02869413897084693,-0.6702478573785764,0.03642158767757805,0.63,False,True,mean,ADJ,,fr,fr
12,T2T,S2T,-2.846820624510721,0.01,17.0,18.0,-0.11962347119681027,0.589527172193145,0.4686612880458154,-0.67,False,False,gini,ADJ,,en,en
13,T2T,SF2T,0.7846928493734628,0.44,17.0,18.0,0.03479969801162286,1.9627257067408586,0.00015910786096348133,0.18,False,True,gini,ADJ,,en,en
14,T2T,SM2T,1.1072445641589233,0.28,17.0,18.0,0.040824523707770594,2.7608697551074206,0.0007102268184472985,0.26,False,True,gini,ADJ,,en,en
15,T2T,S2T,0.03338814468072119,0.97,14.0,15.0,0.002294555398096232,-0.3532692209004602,0.3772298119429213,0.01,False,False,gini,ADJ,,es,es
16,T2T,SF2T,2.7530705194975504,0.02,14.0,15.0,0.13176759359569035,-0.5037105386372969,0.43018179602882683,0.71,False,False,gini,ADJ,,es,es
17,T2T,SM2T,3.951131623812375,<0.01,14.0,15.0,0.18446715389699467,-1.4844800205792639,0.03570548297785204,1.02,True,True,gini,ADJ,,es,es
18,T2T,S2T,-0.579057462137887,0.57,12.0,13.0,-0.0358957456214557,-0.7150537413212095,0.9317067639115817,-0.16,False,False,gini,ADJ,,fr,fr
19,T2T,SF2T,1.22635729605951,0.24,12.0,13.0,0.05728534962934912,-0.40412440542788275,0.7152927031537433,0.34,False,False,gini,ADJ,,fr,fr
20,T2T,SM2T,3.12816977331276,0.01,12.0,13.0,0.11530977228463471,0.22133166941740035,0.5079211450856693,0.87,False,False,gini,ADJ,,fr,fr
21,SF2T,SM2T,0.182870056691212,0.86,17.0,18.0,0.006024825696147725,6.9282897222125435,1.8006317162417195e-06,0.04,False,True,gini,ADJ,,en,en
22,SF2T,SM2T,1.1365601718518843,0.27,15.0,16.0,0.0494058377824728,1.2294131852291752,0.00041835483333076617,0.28,False,True,gini,ADJ,,es,es
23,SF2T,SM2T,1.5077130439862136,0.15,14.0,15.0,0.050287832967914184,1.676867913377067,0.00027826283284184235,0.39,False,True,gini,ADJ,,fr,fr
24,T2T,S2T,3.9580568742474824,<0.01,17.0,18.0,0.23616394427100904,-0.6524474654229531,0.08010519884419083,0.93,True,False,top_20_mass,ADJ,,en,en
25,T2T,SF2T,-1.0598785286627455,0.3,17.0,18.0,-0.05681097718092307,0.5409111807837528,0.0011499071361733,-0.25,False,True,top_20_mass,ADJ,,en,en
26,T2T,SM2T,0.8420084796420214,0.41,17.0,18.0,0.06536912991566401,2.4712460336304938,0.0002510757206235183,0.2,False,True,top_20_mass,ADJ,,en,en
27,T2T,S2T,1.998926962464655,0.07,14.0,15.0,0.14774867980038928,-0.9940381736565991,0.040527212307862125,0.52,False,True,top_20_mass,ADJ,,es,es
28,T2T,SF2T,-0.8928864222806873,0.39,14.0,15.0,-0.07659144550769943,1.6261730453650687,0.1259418215482808,-0.23,False,False,top_20_mass,ADJ,,es,es
29,T2T,SM2T,0.2924125056450316,0.77,14.0,15.0,0.03889001922086511,-0.691709482533927,0.07496184264153495,0.08,False,False,top_20_mass,ADJ,,es,es
30,T2T,S2T,-0.1472472384144275,0.89,12.0,13.0,-0.013677952920609172,-0.1982629713955264,0.686561805494087,-0.04,False,False,top_20_mass,ADJ,,fr,fr
31,T2T,SF2T,-4.153144466343017,<0.01,12.0,13.0,-0.3484122768774144,0.034432162441945025,0.8438994320057829,-1.15,True,False,top_20_mass,ADJ,,fr,fr
32,T2T,SM2T,-3.280284246660917,0.01,12.0,13.0,-0.29038780404062403,0.34362197472155165,0.7292634506381558,-0.91,False,False,top_20_mass,ADJ,,fr,fr
33,SF2T,SM2T,1.4984280401478531,0.15,17.0,18.0,0.12218010709658708,2.3270378313510545,4.531527080668241e-06,0.35,False,True,top_20_mass,ADJ,,en,en
34,SF2T,SM2T,0.9225152539219353,0.37,15.0,16.0,0.10826387318302923,1.126797288189123,0.012033066851339768,0.23,False,True,top_20_mass,ADJ,,es,es
35,SF2T,SM2T,1.5077129029573895,0.15,14.0,15.0,0.05028787645855164,1.676866201695475,0.0002782642789647484,0.39,False,True,top_20_mass,ADJ,,fr,fr
36,T2T,S2T,-1.1836086564767732,0.25,17.0,18.0,-0.029602766467077244,1.2784945537798889,0.30581529477232866,-0.28,False,False,max,ADJ,,en,en
37,T2T,SF2T,-0.518410256047324,0.61,17.0,18.0,-0.011966995264325911,0.29991473410294267,0.5707079972884996,-0.12,False,False,max,ADJ,,en,en
38,T2T,SM2T,0.10034121889460036,0.92,17.0,18.0,0.0027560006872388637,1.649605866190658,0.18030694341647852,0.02,False,False,max,ADJ,,en,en
39,T2T,S2T,-2.8579188782488067,0.01,14.0,15.0,-0.06491372572878996,-0.051411363654207065,0.9999581189183188,-0.74,False,False,max,ADJ,,es,es
40,T2T,SF2T,-2.084362975785254,0.06,14.0,15.0,-0.04671239682162801,0.9742496470229249,0.6920890469740264,-0.54,False,False,max,ADJ,,es,es
41,T2T,SM2T,-1.1270582965054587,0.28,14.0,15.0,-0.024327338114380835,-0.8668554583984229,0.6863423938413901,-0.29,False,False,max,ADJ,,es,es
42,T2T,S2T,-2.5650237404879963,0.02,12.0,13.0,-0.0713501379180413,-0.39987360959483365,0.8786220586303517,-0.71,False,False,max,ADJ,,fr,fr
43,T2T,SF2T,-2.355383521268171,0.04,12.0,13.0,-0.06759624168849908,-0.4422307187134735,0.8706782551396881,-0.65,False,False,max,ADJ,,fr,fr
44,T2T,SM2T,-1.2361593343844337,0.24,12.0,13.0,-0.02323539315078121,-0.4399283456490539,0.727329393485719,-0.34,False,False,max,ADJ,,fr,fr
45,SF2T,SM2T,1.043743155758518,0.31,17.0,18.0,0.014722995951564776,-0.6919627441339813,0.4281593911985103,0.25,False,False,max,ADJ,,en,en
46,SF2T,SM2T,0.8120441508200993,0.43,15.0,16.0,0.01790172726032324,3.2141465131519453,0.005224933711556594,0.2,False,True,max,ADJ,,es,es
47,SF2T,SM2T,3.339302510480472,<0.01,14.0,15.0,0.043142879474908115,-1.4539379737817157,0.09704449041654399,0.86,False,False,max,ADJ,,fr,fr
48,T2T,S2T,-3.514258402596112,<0.01,17.0,18.0,-0.47625036962392175,-1.2150577478059956,0.002959143547393091,-0.83,False,True,entropy,ADJ,,en,en
49,T2T,SF2T,1.1478567515840856,0.27,17.0,18.0,0.12736997428500169,0.759989827049536,0.00035062716152533635,0.27,False,True,entropy,ADJ,,en,en
50,T2T,SM2T,-0.11114285595320306,0.91,17.0,18.0,-0.01207436937555807,1.0903017105808033,0.0034168943831750353,-0.03,False,True,entropy,ADJ,,en,en
51,T2T,S2T,-2.1403871448443827,0.05,14.0,15.0,-0.25613735808167964,-0.4235881833368147,0.2924010867396324,-0.55,False,False,entropy,ADJ,,es,es
52,T2T,SF2T,1.2502538366390366,0.23,14.0,15.0,0.15906281502547306,-0.6363389997384998,0.0972284761578314,0.32,False,False,entropy,ADJ,,es,es
53,T2T,SM2T,0.045029545726348555,0.96,14.0,15.0,0.009182376462389204,-1.5665546804926844,0.006889963372788391,0.01,False,True,entropy,ADJ,,es,es
54,T2T,S2T,-0.3201667249165638,0.75,12.0,13.0,-0.024641377010810796,1.466454162281246,0.2301164987344419,-0.09,False,False,entropy,ADJ,,fr,fr
55,T2T,SF2T,3.549751733439631,<0.01,12.0,13.0,0.47512535289094465,-1.3652336462368904,0.04293819426619937,0.98,False,True,entropy,ADJ,,fr,fr
56,T2T,SM2T,2.595454985945627,0.02,12.0,13.0,0.3735518189321241,-1.531544086600141,0.02410042933618722,0.72,False,True,entropy,ADJ,,fr,fr
57,SF2T,SM2T,-1.459064514196028,0.16,17.0,18.0,-0.13944434366055977,0.9393095122749426,7.11188777705551e-06,-0.34,False,True,entropy,ADJ,,en,en
58,SF2T,SM2T,-0.9488741032420567,0.36,15.0,16.0,-0.14051291115289113,-0.3350297046019799,0.006094848992013461,-0.24,False,True,entropy,ADJ,,es,es
59,SF2T,SM2T,-1.529673618973308,0.15,14.0,15.0,-0.08803039609764458,3.6497135008669677,1.399735244306563e-05,-0.39,False,True,entropy,ADJ,,fr,fr
0,T2T,S2T,2.8577708100784203,0.21,1.0,2.0,0.07531413831748068,-2.0,,2.02,False,False,mean,X,,fr,fr
1,T2T,SF2T,24.00895171849173,0.03,1.0,2.0,0.09714775579050183,-2.0,,16.98,False,False,mean,X,,fr,fr
2,T2T,SM2T,0.9423112140673349,0.52,1.0,2.0,0.053480520844459534,-2.0,,0.67,False,False,mean,X,,fr,fr
3,SF2T,SM2T,-0.9102907787091142,0.46,2.0,3.0,-0.033314923755824566,-1.5,0.4522916954150998,-0.53,False,False,mean,X,,fr,fr
4,T2T,S2T,-11.780704906669063,0.05,1.0,2.0,-0.4326831819719974,-2.0,,-8.33,False,False,gini,X,,fr,fr
5,T2T,SF2T,-1.0,0.5,1.0,2.0,-0.22189530868218385,-2.0,,-0.71,False,False,gini,X,,fr,fr
6,T2T,SM2T,-1.0,0.5,1.0,2.0,-0.22189524673271907,-2.0,,-0.71,False,False,gini,X,,fr,fr
7,T2T,S2T,1.1002719349577725,0.47,1.0,2.0,0.05450583159318134,-2.0,,0.78,False,False,top_20_mass,X,,fr,fr
8,T2T,SF2T,-1.0,0.5,1.0,2.0,-0.2218955647800021,-2.0,,-0.71,False,False,top_20_mass,X,,fr,fr
9,T2T,SM2T,-1.0,0.5,1.0,2.0,-0.2218955647800021,-2.0,,-0.71,False,False,top_20_mass,X,,fr,fr
10,T2T,S2T,0.738516048241865,0.6,1.0,2.0,0.00924714282155037,-2.0,,0.52,False,False,max,X,,fr,fr
11,T2T,SF2T,1.548144920363835,0.37,1.0,2.0,0.061481230426579714,-2.0,,1.09,False,False,max,X,,fr,fr
12,T2T,SM2T,0.8895933026826026,0.54,1.0,2.0,0.02638084813952446,-2.0,,0.63,False,False,max,X,,fr,fr
13,SF2T,SM2T,-0.67747243092051,0.57,2.0,3.0,-0.027603688649833202,-1.4999999999999998,0.6465915286435688,-0.39,False,False,max,X,,fr,fr
14,T2T,S2T,0.013287240690083814,0.99,1.0,2.0,0.006486468977458165,-2.0,,0.01,False,False,entropy,X,,fr,fr
15,T2T,SF2T,1.0,0.5,1.0,2.0,0.49543224618103937,-2.0,,0.71,False,False,entropy,X,,fr,fr
16,T2T,SM2T,1.0,0.5,1.0,2.0,0.49543224618103937,-2.0,,0.71,False,False,entropy,X,,fr,fr
