sample_id,n_segments,present_mask,coalition_size,util_emb,util_tfidf
76,6,20,2,0.8730947375297546,0.6804138174397719
76,6,36,2,0.9332760572433472,0.8498365855987976
76,6,24,2,0.9185206890106201,0.8845379626717035
76,6,40,2,0.9343176484107971,0.8819171036881968
76,6,48,2,0.9435428380966187,0.8845379626717035
76,6,7,3,0.8480359315872192,0.2842676218074806
76,6,11,3,0.9877606630325317,0.9449111825230682
76,6,19,3,0.9180589914321899,0.4762896722078403
76,6,35,3,0.9877606630325317,0.9449111825230682
76,6,13,3,0.968544602394104,0.9152086306448589
76,6,21,3,0.864449143409729,0.2842676218074806
76,6,37,3,0.9586980938911438,0.881917103688197
76,6,25,3,0.9538503885269165,0.915208630644859
76,6,41,3,0.9626443982124329,0.9128709291752772
76,6,49,3,0.9718122482299805,0.915208630644859
76,6,14,3,0.963340163230896,0.9152086306448589
76,6,22,3,0.874970555305481,0.3553345272593508
76,6,38,3,0.9522794485092163,0.881917103688197
76,6,26,3,0.9357850551605225,0.881917103688197
76,6,42,3,0.9202646613121033,0.7559289460184546
76,6,50,3,0.9595887660980225,0.915208630644859
76,6,28,3,0.8903151750564575,0.447213595499958
76,6,44,3,0.9478057622909546,0.9128709291752772
76,6,52,3,0.9408369660377502,0.881917103688197
76,6,56,3,0.9481557607650757,0.9128709291752772
76,6,15,4,0.9877606630325317,0.9449111825230682
76,6,23,4,0.8837594985961914,0.3402069087198859
76,6,39,4,0.9758521914482117,0.9128709291752773
76,6,27,4,0.9360307455062866,0.5443310539518175
76,6,43,4,0.9902881979942322,0.9718253158075504
76,6,51,4,0.9776899814605713,0.9128709291752772
76,6,29,4,0.9658259153366089,0.9449111825230682
76,6,45,4,0.9712362289428711,0.9428090415820634
76,6,53,4,0.9651293754577637,0.9128709291752772
76,6,57,4,0.9731586575508118,0.9428090415820634
76,6,30,4,0.9063342809677124,0.49746833816309105
76,6,46,4,0.967210054397583,0.9428090415820634
76,6,54,4,0.9522794485092163,0.881917103688197
76,6,58,4,0.9769185781478882,0.9718253158075504
76,6,60,4,0.9453374147415161,0.9428090415820634
76,6,31,5,0.9360307455062866,0.5443310539518175
76,6,47,5,0.9906529784202576,0.9718253158075504
76,6,55,5,0.9758521914482117,0.9128709291752773
76,6,59,5,1.0,1.0000000000000002
76,6,61,5,0.9781147241592407,0.9718253158075504
76,6,62,5,0.9757089018821716,0.9718253158075504
80,7,127,7,1.0,1.0000000000000002
80,7,0,0,0.8696136474609375,0.7100469468046932
80,7,1,1,0.7940747737884521,0.2981423969999719
80,7,2,1,0.9175841212272644,0.8682431421244595
80,7,4,1,0.876581072807312,0.8391463916782737
80,7,8,1,0.7861163020133972,0.15811388300841897
80,7,16,1,0.8818711638450623,0.7745966692414834
80,7,32,1,0.87848961353302,0.8366600265340755
80,7,64,1,0.8696136474609375,0.7100469468046932
80,7,3,2,0.7795659303665161,0.2981423969999719
80,7,5,2,0.7801693677902222,0.2981423969999719
80,7,9,2,0.7741086483001709,0.2981423969999719
80,7,17,2,0.8233342170715332,0.35355339059327384
80,7,33,2,0.7957134246826172,0.2981423969999719
80,7,65,2,0.8310767412185669,0.7768985960673558
80,7,6,2,0.9239184260368347,0.8964214570007951
80,7,10,2,0.8800442218780518,0.8062257748298552
80,7,18,2,0.887740969657898,0.744208407535251
80,7,34,2,0.9258421659469604,0.9237604307034014
80,7,66,2,0.9175841212272644,0.8682431421244595
80,7,12,2,0.8549111485481262,0.8062257748298552
80,7,20,2,0.9449962973594666,0.8682431421244595
80,7,36,2,0.9024131894111633,0.8964214570007951
80,7,68,2,0.876581072807312,0.8391463916782737
80,7,24,2,0.9187743663787842,0.692820323027551
80,7,40,2,0.8239625692367554,0.28284271247461906
80,7,72,2,0.7861163020133972,0.15811388300841897
80,7,48,2,0.9643040895462036,0.9237604307034014
80,7,80,2,0.8818711638450623,0.7745966692414834
80,7,96,2,0.87848961353302,0.8366600265340755
80,7,7,3,0.9237099885940552,0.921954445729289
80,7,11,3,0.7795659303665161,0.2981423969999719
80,7,19,3,0.7778446078300476,0.28284271247461906
80,7,35,3,0.9326869249343872,0.9486832980505141
80,7,67,3,0.7795659303665161,0.2981423969999719
80,7,13,3,0.8402129411697388,0.7768985960673558
80,7,21,3,0.8930530548095703,0.8082903768654762
80,7,37,3,0.7840694785118103,0.2981423969999719
80,7,69,3,0.8402129411697388,0.7768985960673558
80,7,25,3,0.8497549891471863,0.7505553499465136
80,7,41,3,0.7684943079948425,0.28284271247461906
80,7,73,3,0.8298881649971008,0.7768985960673558
80,7,49,3,0.9171328544616699,0.8677218312746249
80,7,81,3,0.8233342170715332,0.35355339059327384
80,7,97,3,0.7827337384223938,0.2981423969999719
80,7,14,3,0.8963655233383179,0.8660254037844388
80,7,22,3,0.9824981689453125,0.9237604307034014
80,7,38,3,0.9204332232475281,0.8660254037844388
80,7,70,3,0.9239184260368347,0.8964214570007951
80,7,26,3,0.9708719849586487,0.8082903768654762
80,7,42,3,0.8953986167907715,0.8660254037844388
80,7,74,3,0.8800442218780518,0.8062257748298552
80,7,50,3,0.9882841110229492,0.8944271909999162
80,7,82,3,0.887740969657898,0.744208407535251
80,7,98,3,0.9258421659469604,0.9237604307034014
80,7,28,3,0.9560056924819946,0.8082903768654762
80,7,44,3,0.9024131894111633,0.8964214570007951
80,7,76,3,0.8549111485481262,0.8062257748298552
80,7,52,3,0.9643040895462036,0.9237604307034014
80,7,84,3,0.9449962973594666,0.8682431421244595
80,7,100,3,0.9024131894111633,0.8964214570007951
80,7,56,3,0.970145046710968,0.9237604307034014
80,7,88,3,0.9449962973594666,0.8682431421244595
80,7,104,3,0.8239625692367554,0.28284271247461906
80,7,112,3,0.9223002195358276,0.8366600265340755
80,7,15,4,0.9237099885940552,0.921954445729289
80,7,23,4,0.9860010743141174,0.9486832980505141
80,7,39,4,0.9326869249343872,0.9486832980505141
80,7,71,4,0.9237099885940552,0.921954445729289
80,7,27,4,0.9494683742523193,0.7592566023652967
80,7,43,4,0.8345655202865601,0.7768985960673558
80,7,75,4,0.7795659303665161,0.2981423969999719
80,7,51,4,0.9920368194580078,0.9302605094190638
80,7,83,4,0.7778446078300476,0.28284271247461906
80,7,99,4,0.9326869249343872,0.9486832980505141
80,7,29,4,0.93672776222229,0.8944271909999161
80,7,45,4,0.826500654220581,0.4045199174779453
80,7,77,4,0.8402129411697388,0.7768985960673558
80,7,53,4,0.9338464140892029,0.8677218312746249
80,7,85,4,0.8930530548095703,0.8082903768654762
80,7,101,4,0.8129632472991943,0.35355339059327384
80,7,57,4,0.9338464140892029,0.8677218312746249
80,7,89,4,0.8233342170715332,0.35355339059327384
80,7,105,4,0.7684943079948425,0.28284271247461906
80,7,113,4,0.9171328544616699,0.8677218312746249
80,7,30,4,0.977817952632904,0.9237604307034014
80,7,46,4,0.9340931177139282,0.950328890437411
80,7,78,4,0.8963655233383179,0.8660254037844388
80,7,54,4,0.9968491196632385,0.9761870601839531
80,7,86,4,0.9824981689453125,0.9237604307034014
80,7,102,4,0.9307535886764526,0.921954445729289
80,7,58,4,0.991163969039917,0.921954445729289
80,7,90,4,0.9708719849586487,0.8082903768654762
80,7,106,4,0.8953986167907715,0.8660254037844388
80,7,114,4,0.9882841110229492,0.8944271909999162
80,7,60,4,0.9643040895462036,0.9237604307034014
80,7,92,4,0.9560056924819946,0.8082903768654762
80,7,108,4,0.9024131894111633,0.8964214570007951
80,7,116,4,0.9643040895462036,0.9237604307034014
80,7,120,4,0.970145046710968,0.9237604307034014
80,7,31,5,0.9860010743141174,0.9486832980505141
80,7,47,5,0.9146445989608765,0.8959786703810411
80,7,79,5,0.9237099885940552,0.921954445729289
80,7,55,5,1.0,1.0000000000000002
80,7,87,5,0.9860010743141174,0.9486832980505141
80,7,103,5,0.9326869249343872,0.9486832980505141
80,7,59,5,1.0,1.0000000000000002
80,7,91,5,0.9494683742523193,0.7592566023652967
80,7,107,5,0.8397670984268188,0.7505553499465136
80,7,115,5,1.0,1.0000000000000002
80,7,61,5,0.9696353077888489,0.9486832980505141
80,7,93,5,0.93672776222229,0.8944271909999161
80,7,109,5,0.826500654220581,0.4045199174779453
80,7,117,5,0.9338464140892029,0.8677218312746249
80,7,121,5,0.9338464140892029,0.8677218312746249
80,7,62,5,0.9968491196632385,0.9761870601839531
80,7,94,5,0.977817952632904,0.9237604307034014
80,7,110,5,0.9340931177139282,0.950328890437411
80,7,118,5,0.9968491196632385,0.9761870601839531
80,7,122,5,0.991163969039917,0.921954445729289
80,7,124,5,0.9643040895462036,0.9237604307034014
80,7,63,6,1.0,1.0000000000000002
80,7,95,6,0.9860010743141174,0.9486832980505141
80,7,111,6,0.9146445989608765,0.8959786703810411
80,7,119,6,1.0,1.0000000000000002
80,7,123,6,0.9920368194580078,0.9302605094190638
80,7,125,6,0.9696353077888489,0.9486832980505141
80,7,126,6,0.9968491196632385,0.9761870601839531
89,4,15,4,1.0,1.0000000000000002
89,4,0,0,0.8495113849639893,0.2727272727272727
89,4,1,1,0.9384374618530273,0.9045340337332909
89,4,2,1,0.8495113849639893,0.2727272727272727
89,4,4,1,0.9301745891571045,0.9045340337332909
89,4,8,1,0.9488481283187866,0.9045340337332909
89,4,3,2,0.9480385780334473,0.9045340337332909
89,4,5,2,0.9600282311439514,0.9534625892455927
89,4,9,2,0.979344367980957,0.9534625892455927
89,4,6,2,0.9301745891571045,0.9045340337332909
89,4,10,2,0.9488481283187866,0.9045340337332909
89,4,12,2,0.9585474729537964,0.9045340337332909
89,4,7,3,0.9600282311439514,0.9534625892455927
89,4,11,3,0.979344367980957,0.9534625892455927
89,4,13,3,1.0,1.0000000000000002
89,4,14,3,0.9709271192550659,0.9534625892455927
94,5,31,5,1.0,1.0
94,5,0,0,0.7840893864631653,0.1636634176769943
94,5,1,1,0.8497306108474731,0.6236095644623236
94,5,2,1,0.872551679611206,0.7559289460184545
94,5,4,1,0.8425040245056152,0.3223291856101521
94,5,8,1,0.7964514493942261,0.15430334996209194
94,5,16,1,0.8425040245056152,0.3223291856101521
94,5,3,2,0.8806828260421753,0.7126966450997985
94,5,5,2,0.9004351496696472,0.7606388292556651
94,5,9,2,0.8550171852111816,0.5916079783099617
94,5,17,2,0.9129878282546997,0.8017837257372732
94,5,6,2,0.9176937341690063,0.9636241116594317
94,5,10,2,0.8538265228271484,0.7126966450997985
94,5,18,2,0.9280661940574646,0.9636241116594317
94,5,12,2,0.8342697620391846,0.38575837490522985
94,5,20,2,0.8989912867546082,0.8864052604279182
94,5,24,2,0.8468636870384216,0.38575837490522985
